"","H9.1","H9.2","H9.3","OB.1","OB.2","OB.3","WT.1","WT.2","WT.3"
"1415670_at",7.93395801553027,8.137386110546,8.41981683596001,7.66124625141999,7.88317946767793,8.00043544379991,8.29846221567207,7.73217814783077,7.72803294893573
"1415671_at",9.78434722451768,9.85897313929812,9.71249579362897,9.90424887259974,9.92468328959254,9.89940153374928,9.99890560211556,9.90739498570893,9.88927229231717
"1415672_at",10.5994163394429,10.5129099801938,10.5366379868574,10.7377129514409,10.655119735698,10.662373841627,10.5622629647936,10.5642073627777,10.690207379303
"1415673_at",6.33229767417492,6.26429390802561,6.91921295836087,6.70910565638887,6.40206320513532,6.45796221283343,6.65873765484386,6.71148534246729,6.23253891370577
"1415674_a_at",8.26740769596805,8.38122723588059,8.40984663945166,8.45162019284292,8.14759713720145,8.26740769596805,8.12531120478431,8.40381388855016,8.16501513713572
"1415675_at",7.41810637300968,7.510604846021,7.47134270279147,7.59759220986454,7.52597541621103,7.50620287596819,7.50244745584607,7.09617591825134,7.55199994408495
"1415676_a_at",10.1965129921989,10.2291117077913,10.3827300968462,10.444629926616,10.1573303277615,10.2210598578507,10.4497440552632,10.1678391759153,10.260564635835
"1415677_at",9.55389513817192,9.30200348488002,9.74640004256186,9.76137426193102,9.68456537492815,9.73097835394435,9.82088742031396,9.27213117965825,9.61617743887122
"1415678_at",10.1305701068457,10.1877223568863,9.82882782835576,10.3294546499884,10.2493614381391,10.2411504960776,9.99360789756788,10.5089254611558,10.2730435945922
"1415679_at",9.67893140886142,9.82342523015791,9.68312396747163,10.0171173027551,9.76518363370043,9.77693580535098,9.7655239830239,9.76545431030967,9.76518363370043
"1415680_at",7.35933227418899,7.41803412665188,7.60618685286669,7.12606628505566,7.41577705221215,7.40305081406263,7.53922852360553,7.58647727622883,7.34491948783772
"1415681_at",8.99909729084403,8.9722438948227,9.03772972771114,9.1992352457874,9.09808875623927,9.06767418183847,9.21582778416696,9.21377999185173,9.16305567318433
"1415682_at",7.31692372244566,7.33110976936045,7.29940345721895,7.11237407669435,7.31614935019374,7.31692372244566,7.36429740351147,7.55780887408256,7.21906482133463
"1415683_at",9.64939679413518,9.61522166636364,9.63807257924463,9.51545554407094,9.63807257924463,9.70161681587046,9.63807257924463,9.70342254319162,9.60064641232987
"1415684_at",9.22276287187995,8.9662355401875,9.21034646594262,9.39337430213557,9.14102675872555,9.20241369316313,9.17934694303017,9.08191342867498,9.25034941465157
"1415685_at",7.91178080074755,7.86416977744904,8.04086427764972,8.04086427764972,8.04086427764972,8.17258155645401,8.05245719876444,7.98289919528767,8.16479114558935
"1415686_at",9.26048627552475,9.10560673374334,9.17441836907849,9.01521680907824,9.26924867923222,9.16158286386417,9.11887571404498,9.0299576155109,9.23633149865459
"1415687_a_at",10.5004437067488,10.2827267600715,10.2205862516806,9.96869778843786,10.2853416097825,10.1713427524139,10.173676315529,8.71497042400314,10.0175347973736
"1415688_at",9.75445955553251,9.80003591965566,9.53827289839244,9.90826431814812,10.0272446477343,10.0045602499923,9.67319517510675,10.008303139058,9.93254852114092
"1415689_s_at",8.19752432993273,7.79612956377625,8.14260148547526,7.67869400769807,7.66754772184835,7.76660483142668,8.01072623090649,7.88061328920195,8.09498387850407
"1415690_at",10.3328065943769,10.2062368615093,10.3661592470724,10.8393519828545,10.4104459886831,10.5349722175607,10.3661592470724,10.2076733611663,10.3426737440227
"1415691_at",9.02242157727344,8.99990411369304,8.84531477344167,8.97736457078298,9.24121352167491,9.16797647433912,8.97757476815129,9.35976224367347,9.13871542100039
"1415692_s_at",11.3858342182571,11.3975475842587,11.3390513756971,11.07684532551,11.3033173872632,11.1950801644032,11.4586544604741,11.3709236414638,11.3679962013984
"1415693_at",8.47272566410581,8.64445973773421,8.54866389387457,8.42321559485736,8.58746318482933,8.62445727281296,8.68344874926869,8.70160876673843,8.65610452565383
"1415694_at",5.08585962810841,5.27335667973981,5.1281649284889,5.36224200567068,5.26294243291938,5.15053015751394,5.18126478667552,4.47963120628836,4.98454701946896
"1415695_at",10.3602610794951,10.2575206199797,10.4070545369041,10.4086122474136,10.3480531454355,10.42031386464,10.2011235888742,10.3529773572559,10.3649089440477
"1415696_at",9.06973132609088,9.14900140542645,9.07301861304049,9.20322996434339,9.14492097999536,9.22157805653793,9.20543056426219,9.35598986998149,9.15882195279778
"1415697_at",7.82913451788755,7.9963579564551,8.13225336707529,7.82607571470695,8.00665986101527,7.97078529406952,8.04593940480282,8.06398921096095,7.95354389779412
"1415698_at",6.1770180360192,6.31770824322237,6.4051604361912,5.72474569569884,5.91968771028814,5.68868154767565,6.25024622946223,6.38119442661454,6.1770180360192
"1415699_a_at",9.26687488937518,9.24537435190875,9.41373423292406,9.17889981068215,9.27875756865979,9.30987180907863,9.53500635371403,9.30987180907863,9.33240514334312
"1415700_a_at",10.6551680876526,10.8149590258718,10.5850483021484,10.7825886879959,10.6401137325079,10.751732863182,10.8224038991534,10.9304398826141,10.8333463864982
"1415701_x_at",12.2789396223869,12.4526471879257,12.2789396223869,12.2810510131773,12.1003329281555,12.147282448535,12.2919602665562,12.3987204503399,12.2458807405724
"1415702_a_at",8.71843081730295,8.74573197283424,8.66349378360054,8.71240997028747,8.82070951788505,8.76420582488734,8.67656058389278,8.98168049359463,8.73756034424756
"1415703_at",8.66560023261266,8.56929949092578,8.49164927147977,8.00866826305639,8.48856528457027,8.5645555447116,8.65705044728002,8.48792654255736,8.40688239586595
"1415704_a_at",9.96322606882641,10.0927932409138,9.95445184989155,9.94433688181702,10.1009700270055,10.1865057335259,10.1214640207702,10.2119453339626,10.1999943496467
"1415705_at",7.64641370111243,7.63959696174437,7.5442671680964,7.86465558664584,7.63107169628255,7.7107853319703,7.63916676915743,7.50062819513598,7.64641370111243
"1415706_at",10.4317522207927,10.5873367001681,10.4141318126259,10.1458269236247,10.4301216560784,10.479701691399,10.4977869723718,10.19810445783,10.4052330073036
"1415707_at",8.38706350248239,8.27411634745105,8.36979352767641,7.91976543972278,8.37090363738919,8.45084180204664,8.38964597211938,8.36979352767641,8.33300311853432
"1415708_at",8.85977417941805,8.7697253715301,8.728749594712,8.83225491533494,8.86706275339501,8.83621159512171,8.78355168464406,8.95351820814932,8.90093415565143
"1415709_s_at",7.51877295862941,7.50267160370952,7.74942570520079,7.06898609560281,7.51641495818874,7.6322241451838,7.63708079057073,7.3083674284053,7.29361696069824
"1415710_at",7.39073812715861,7.50555725736106,7.73404350289182,7.36261964755951,7.63401367992781,7.45949013023581,7.63454680757427,7.18306188685068,7.5886454525904
"1415711_at",8.67417826455894,8.82485048474104,8.73213920690772,8.66148768328212,8.84137163626269,8.79507267687544,8.73574427300541,9.07572782428254,8.85343819198054
"1415712_at",7.70200042742507,7.60343860587876,7.49533646712016,7.84632179816249,7.67716413653143,7.82383638849504,7.71970051648232,8.13284876329718,7.74702716445316
"1415713_a_at",8.09653613184419,8.05698745133577,8.23922673726871,7.74301583988973,8.00908941958726,7.87801108984816,8.0051215748255,7.86899502858425,7.92386864473403
"1415714_a_at",9.06553544978192,9.19544862726775,9.19485462262687,9.47169210035355,9.06974746508824,9.13862821376716,9.00515147925536,9.30923182525648,9.16272524650807
"1415715_at",7.510604846021,7.42329896158936,7.38446141930689,7.31627894581291,7.52285938347937,7.55304791557318,7.59178723474879,7.59751982526574,7.60316187308633
"1415716_a_at",11.3427940676751,11.3154448244604,11.1520959173062,11.7121233548388,11.0150968850851,11.2034998920282,11.2549406666132,11.9510762796454,11.2196026024215
"1415717_at",7.0387071779901,7.12175194430266,7.02630057025975,7.06218223174194,7.11874429853313,7.06871110848522,7.06871110848522,6.79994837639222,7.12776801765148
"1415718_at",8.81952104038863,8.89341440132151,8.70880011700352,8.75521080473556,8.85269702809648,8.83084747437554,8.85833324549242,9.03649956277542,8.9946416340223
"1415719_s_at",9.013770464356,9.04348288544749,9.26331212771867,9.25878456499332,9.04686958407219,9.05199147612267,9.00755488029804,9.23207394408619,9.01647750983601
"1415720_s_at",6.44772069751117,6.60306218587558,6.44772069751117,6.12232621778994,6.58695442721077,6.44772069751117,6.31595560943333,6.7690222802528,6.44772069751117
"1415721_a_at",9.02260901219756,8.95949171377568,8.93898939655113,8.67275952710168,9.01655876440634,8.99499982635015,9.21973843854293,9.1374182755278,9.21620408307183
"1415722_a_at",7.92938035210867,7.98439409138748,7.99395837039833,8.11159213318602,7.98758923467621,8.06081224747328,8.03538790781373,8.21856277792526,7.85953593404303
"1415723_at",10.3582704884671,10.6306371596402,10.2129424946353,10.5282037904337,10.5025410462763,10.4958180888121,10.3746842552112,10.6231271138607,10.5591147487993
"1415724_a_at",9.0859350522394,9.23395263739837,9.15809817945009,9.19316768746282,9.178580133838,9.23981702852411,9.02098867051057,8.93124854850502,9.16074276652166
"1415725_at",5.96859543707546,6.29217798692039,5.81362217693219,5.97522708304451,6.02037814192597,5.79454953813594,6.31019952526928,6.72821342072792,6.12556421059753
"1415726_at",8.50874117292178,8.50699897761296,8.45138670889091,8.03811897428706,8.53904413009388,8.63534672872953,8.44441706182808,8.76536594350466,8.60552204242645
"1415727_at",10.062674864464,10.0972275228086,9.87177495945,10.0129452993869,9.94736264285214,10.0357215521123,9.94447100553125,9.83708223039797,10.0027170041965
"1415728_at",8.15439127692014,8.22346599086239,8.66148892139558,8.48532345929468,8.3216901036446,8.30151987553337,8.30151987553337,8.30292251773988,8.11327551339368
"1415729_at",7.77123980728183,7.86847947338242,7.58661273516419,7.64181757396634,7.90300729425817,7.84423062603312,7.72023589254647,7.99799694213452,7.87681018895379
"1415730_at",8.13122192165244,8.18443114435258,7.98040463194295,8.02934913730601,8.21706483517683,8.16736465780771,8.09518132517413,8.15913734835168,8.28968109693252
"1415731_at",7.59924649305561,7.68746422853859,7.69361594725503,7.78225157651474,7.64999266633467,7.61026823449915,7.68746422853859,7.89015427191994,7.67100532310012
"1415732_at",8.37465009603955,8.29334642902827,8.26421368479122,8.33063015890262,8.37850861146262,8.34931501956205,8.41307070963568,8.02486653284581,8.28554018435298
"1415733_a_at",9.31928512360668,9.2062155528494,9.47411499654034,9.6818618530741,9.23273394857839,9.20152842934008,9.3822109197935,9.14138045783487,9.24105217282844
"1415734_at",10.0673971751889,10.1619328899498,10.1276297011425,10.2491652568814,10.1551900133584,10.175564399761,10.1839087331958,10.4479191561574,10.1578653235127
"1415735_at",8.63911707496924,8.77410830323912,8.74045691736964,8.40931342285916,8.59217704963381,8.63725609218461,8.74554268340778,8.46015227006705,8.60239782927283
"1415736_at",9.56127443160841,9.60407827479177,9.42350927081504,9.76049227749958,9.33875843804839,9.46824330058399,9.46824330058399,9.31179718525003,9.46824330058399
"1415737_at",9.21112951025044,9.17583026288466,9.22497817341735,9.38974416522779,9.324276427314,9.14062964089775,9.24162819145887,9.29282781615589,9.30216391840508
"1415738_at",8.12773956178642,8.20414256988494,8.16120970878863,8.54746528903177,8.23167243737485,8.1875351978005,8.32602680824447,8.33520700544424,8.15116597471259
"1415739_at",8.01549007821147,8.14164874862147,8.33974480815003,7.97164992230349,8.04166966707057,8.21608917525539,8.29944193134397,8.28701239471104,8.07038559900624
"1415740_at",9.3521567398543,9.43144705736485,9.57489466625021,9.40152896021749,9.2360663485231,9.38423062828475,9.57252940429155,9.24982290222393,9.30851442529934
"1415741_at",7.87420651174948,7.93264049227039,7.81338443575541,7.86316407198292,8.02122712004101,7.90157770668835,7.99457194501001,7.85807408180383,7.96398379850344
"1415742_at",9.13839391607587,9.18255616274628,9.24758085711438,9.18952236179938,9.12577606090017,9.18547943714537,9.21773992033567,8.64077443578607,9.19157988186462
"1415743_at",7.71911676637224,7.63640718842933,7.79672013290698,7.58644757467556,7.691237115279,7.61394278685367,8.03328907040716,7.28368583580213,7.74821851911942
"1415744_at",8.6958831651344,8.79803070002563,8.82459521286253,9.00982615515679,8.74703392529825,8.72269133203399,8.92822811259587,8.90798779906495,8.79803070002563
"1415745_a_at",7.58785005570832,7.54881362314857,7.61607737048521,7.70653369158606,7.58785005570832,7.53066716154729,7.46142828441877,7.55784995500587,7.61614991932206
"1415746_at",7.42918001081357,7.69767551469014,7.52928968099402,7.17014066286939,7.45415818741585,7.45869710281162,7.45214060298436,6.89326425941954,7.39980848066414
"1415747_s_at",9.82362587194019,9.86224360694865,9.86018637925015,9.93163583250937,9.93248297206853,9.92887918848777,9.99480353348555,9.99712681856709,10.0529675956867
"1415748_a_at",7.99447522609758,7.99949506054413,8.12451471103571,8.14338095374807,8.09947886159785,7.96641313793616,8.03911888759698,7.63223419457805,7.95272057359906
"1415749_a_at",8.97026566090071,9.04567081200608,8.94025385143101,8.95911962800551,9.1234353307562,9.117642654397,8.99567098281912,9.23181523794019,9.05524362826543
"1415750_at",6.72863254652493,6.7786522802107,7.02630057025975,6.46114755737019,6.55516116318416,6.54377285796364,7.08568040191383,6.69722147450984,6.60373570995656
"1415751_at",9.91048720076469,9.85928623287868,9.73559748280611,9.88026454429891,9.98944336839364,9.98377861020001,9.80756847434942,9.9300966188679,9.9196328451466
"1415752_at",9.78874356577024,9.52136009133796,9.85640593036804,9.96404272254303,9.86573542412393,9.87603831315577,9.84254273644375,9.73520888354083,9.69165113275824
"1415753_at",8.90354108729139,9.0293952597626,9.01166860764759,9.09369448454345,8.9299229941282,9.00287555540264,9.07954219038663,8.83664325553534,8.98497755618481
"1415754_at",9.06851393965422,9.09145950991547,9.17159156912624,9.30779821691411,9.07010372702035,9.05059490689622,9.22867824287594,8.84660256951933,9.13113757341475
"1415755_a_at",9.13748477382844,9.18355085030893,9.27484112915986,9.17822829444847,9.18299948717271,9.30238134887261,9.24527725559059,8.92513971663345,9.05925243884989
"1415756_a_at",7.3505359764454,7.20949438552998,7.3449049169851,7.36547392267522,7.42788363681989,7.53316646143634,7.29925048752019,7.13745617079404,7.38963731119048
"1415757_at",7.63111624495477,7.51936869583995,7.95923498849516,7.29585606125911,7.63111624495477,7.89096160160478,7.88695127992844,7.16791289527755,7.58936885505028
"1415758_at",7.46283506415092,7.57248479144874,7.51674512626965,6.9537977185483,7.59293345185381,7.67148635562027,7.59722737781011,7.6716541944461,7.57248479144874
"1415759_a_at",9.06973132609088,9.0098488044372,9.03103297325407,9.58195088710056,9.01338785781738,8.9361163589623,9.24124316739977,9.18173326661085,9.03082116299164
"1415760_s_at",10.7276284344423,10.6417199961612,10.7903613774547,11.239636257191,10.7598021658566,10.779344596849,10.8408639384326,10.9877632832218,10.6871622767158
"1415761_at",8.8867140084966,8.93178604629948,9.09220434370326,9.0178125891309,8.88114436774588,8.91637594370998,8.80745276519707,8.91637594370998,8.83718600488382
"1415762_x_at",9.25288468670193,9.36268677219672,9.50079588557169,9.31083514882458,9.25235070327685,9.26930690661322,9.27800224242669,9.34091497903112,9.25735595688768
"1415763_a_at",8.7191209505946,8.72269133203399,8.71738873344871,9.04670307816808,8.71584523842594,8.76173865817997,8.79459662174916,9.09432125588859,8.77844498274778
"1415764_at",10.4955588866389,10.7475172360999,10.4041025503285,10.460449012645,10.6961533428488,10.6412565146454,10.3819266751969,10.6990892047805,10.5150129572106
"1415765_at",6.25694505555792,6.16284605226869,6.61931705450072,6.50356389236292,6.59023078107898,6.62155138824255,6.33030690873034,6.63526102390898,6.22567374186234
"1415766_at",7.98628055785937,8.1588111529122,8.08698760900802,7.97491116104447,7.93088329840812,8.19899446617128,8.17327071133843,8.36948373198276,8.08698760900802
"1415767_at",8.53551674875879,8.6958831651344,8.31269008309968,8.14186554658399,8.47221414756475,8.38621671144459,8.44478102643389,8.40082771922908,8.50998347460355
"1415768_a_at",10.167481451055,10.1982022092256,10.1472070956773,10.1423473087485,10.2110876862841,10.2113103507229,10.1989265313617,10.2833085734165,10.2609124948494
"1415769_at",8.6299817559695,8.65451290640183,8.41007235070078,8.66862284332607,8.70643328949946,8.71097736001554,8.63021305626121,9.04995651164312,8.72534495284646
"1415770_at",7.02745833236392,7.2527474242792,7.10068609346294,6.78280950432046,7.20928600177518,7.4399278962795,7.05030132359262,7.44189864287788,7.21937694545133
"1415771_at",9.79787088076386,9.80191153650793,9.7154270031072,9.50377392213737,9.57583632889576,9.64555482306453,9.83134133513006,9.59046651008447,9.66282083702546
"1415772_at",6.01295041433657,5.64769310081872,6.18144216972733,5.89912304496797,5.88985633552946,6.07386151919102,6.10337906825755,6.01811104106573,6.13657820030842
"1415773_at",7.35284653640303,7.24390783832299,7.17401707652487,6.92053980898955,7.15176597952194,7.23314540073171,7.45694792028597,5.72676439421414,7.41894953816967
"1415774_at",6.79286702508698,6.67891351577528,7.02098727845455,6.54838187172032,6.67266938223774,6.59439523991857,6.59059309790435,6.8471530661353,6.67891351577528
"1415775_at",10.1524529845429,10.1524529845429,10.0889268799012,9.96172537236318,10.199088314763,10.3377947022403,10.1592710717114,10.2349347433715,10.1859767823039
"1415776_at",10.7329393843865,9.89519447361512,10.0359444065526,10.157890851576,10.6001088883449,10.4320677363976,9.89309464852342,9.80571382637993,10.2858234320167
"1415777_at",3.84458491681888,7.45566372399959,3.18732165010769,3.31275336853194,3.42443018732333,3.49547565907605,3.29522125329264,3.69420857733454,3.37094128331014
"1415778_at",10.3527541753589,10.4148611535746,10.5952657577344,10.6635772517886,10.3829660845312,10.5912199383065,10.5348610808441,10.5893892888058,10.1604442615311
"1415779_s_at",11.4484909663098,10.7834098570606,11.9134844370145,11.5617225101387,11.4484909663098,11.3309840341898,11.3730580924145,11.1319421808176,10.973140376921
"1415780_a_at",5.61587978919889,5.82719772732877,5.35472311795383,5.57094380065238,5.80175507958657,5.55549611673712,5.56430250206421,5.90818637391513,5.4777366579628
"1415781_a_at",11.6936493138996,11.8038423863498,11.8541422565918,11.891115605318,11.7417892486032,11.7506229613373,11.7757200211731,11.915006404692,11.7135821517785
"1415782_at",10.2447269489577,10.3314164862484,10.3785477547688,10.4926536753476,10.3030874711578,10.2579649421317,10.273586836165,10.3800606036826,10.2381508858264
"1415783_at",10.3065293116112,10.3394283766113,10.2323879859597,10.3189465338804,10.4092842697252,10.4255848033584,10.2990379202461,10.4810322348024,10.4548242335356
"1415784_at",3.54597570246223,3.5069533187525,3.54597570246223,3.71384562446636,3.54597570246223,3.54597570246223,3.39359814824721,3.27576499931584,3.81454902632895
"1415785_a_at",9.60932905013283,9.6851551565602,9.97762396910447,9.48408100545387,9.70582833825878,9.66817946458963,9.82817065052965,9.92523336476306,9.62115911219199
"1415786_at",4.41241356159922,4.12604010602029,4.32094255557768,4.27655477922362,4.00733678881894,4.23453760730387,4.23453760730387,4.1516004830407,4.30288591769028
"1415787_at",8.23950929530951,8.1691749029968,8.30065785125321,7.54779299192487,8.16792144356347,8.15437540364614,8.22945640624925,8.03056643028974,8.19033884460019
"1415788_at",8.61887028196063,8.49362196142967,8.51893411459834,8.77340603651396,8.52233904447375,8.49604300065059,8.80778199503522,8.70871963686392,8.76162279188347
"1415789_a_at",5.88996808394287,5.89704422755241,6.04000046826736,5.99447057647387,5.99447057647387,5.91897392512906,6.30772776032999,5.8432825713587,6.33269267559132
"1415790_at",6.76116644735776,6.37269267463394,6.62656493746382,6.65215780725177,6.46547739582728,6.40597354526348,7.05268240269242,6.56909798053,6.63671012333651
"1415791_at",6.9784133354602,7.00112907997856,6.90177730879796,6.9997197765032,7.02875790814482,6.88244245276643,6.9997197765032,7.18396371647297,6.92276925389988
"1415792_at",8.00245095978831,8.01608097952265,8.06021179847165,8.17737002028879,8.06858262521608,8.08144733591382,8.13074822030216,7.72940254122919,7.99868658616501
"1415793_at",10.7344452648338,10.61153843269,10.4680786979481,10.7365140940248,10.5773619917,10.7411671463603,10.7748297579995,10.4703899609766,10.5938323462474
"1415794_a_at",9.30754891871114,9.50454727240007,9.33098498159801,9.24982290222393,9.38066807803631,9.28565663238926,9.22993868125315,9.36800504387899,9.21783368087863
"1415795_at",6.14112790202978,6.14112790202978,5.98761688077301,6.32555561678619,6.14112790202978,5.97890071125117,6.17764324093378,6.24599155132019,5.95038843141231
"1415796_at",10.566255283298,10.4650554238754,10.2921982822943,10.4169438006889,10.4607054534785,10.4607054534785,10.4457843708639,10.4802509542983,10.5766333270115
"1415797_at",5.70309521931378,5.81605052842241,5.8918041220929,5.81341814578832,5.73153146973427,5.73454413292122,5.70067661917924,5.84292599132561,5.77933842893844
"1415798_at",4.07285516362194,4.0125153320014,4.07423152925274,3.82655543807037,3.85441255678808,3.69926660152915,4.0125153320014,4.26933765486596,4.0125153320014
"1415799_at",8.42028483413689,8.29126908853791,8.21885398697931,7.86191500004282,8.26654055801796,8.27932361117804,8.29839012285311,8.38753426243492,8.26838572480673
"1415800_at",5.91350676653834,5.84463681309107,5.32688428476433,5.84463681309107,6.12908335852424,6.22797035193448,5.70718958523478,5.76249102123144,5.84463681309107
"1415801_at",3.54597570246223,3.72666397851271,3.61697079991931,3.56712189065784,3.58238580872359,3.56712189065784,3.50706306806284,3.45086955067263,3.39109388249505
"1415802_at",10.0824852459005,9.75032812526305,10.07782780183,9.58249615441154,10.0012088240322,9.53704444404572,10.2583467989713,10.1715295528716,10.0998874593592
"1415803_at",4.63375950688073,4.72602311191501,4.69291617989831,4.59291140525529,4.70339621761712,4.52718697876913,4.59054192452413,4.44546560348602,4.63375950688073
"1415804_at",5.2300541814932,5.22832550135995,5.08141059835271,5.30075201129514,5.19641898749405,5.28321768494174,5.26700911554212,5.05972489460358,5.16419157872663
"1415805_at",4.56258007395148,7.45082469562469,4.3994455881072,4.59641733626613,4.3394422923774,4.34754060281751,4.30764835268424,4.58318223331775,4.40189018783881
"1415806_at",3.48902438697964,3.38183922176146,3.62562976960178,3.33840151125112,3.40658753712641,3.36750005949115,3.38183922176146,3.38183922176146,3.35761885361518
"1415807_s_at",7.03559821232487,7.22518084934252,7.23849059793982,6.98387241598147,7.0892454584929,7.22291053840097,7.29946503906514,6.92338161214979,7.21229165344004
"1415808_at",2.58457903731884,2.49001811318262,2.8652754788998,2.55863722893486,2.62589511625325,2.70938776054654,2.57100293267146,2.55402711891553,2.66570838755822
"1415809_at",2.65923566634221,2.83194237896085,2.93493216661366,2.77570475732215,2.65514856506521,2.88264353393942,3.02762021962487,2.81998406689252,2.7474307518182
"1415810_at",3.17395644236398,3.73694488530575,3.3034055410048,3.38150633243134,3.56521781029514,3.59384390601046,3.5069533187525,3.5069533187525,3.43916255657758
"1415811_at",3.37973692183901,3.81095661344156,3.52882351035568,3.64533814662757,3.41751233920454,3.78212983366544,3.56496434339607,3.57936304061321,3.57936304061321
"1415812_at",7.73198499541818,7.5148809671039,7.68770036206677,6.86353042447967,7.54446402480743,7.5289478372954,7.07288584239734,7.19527568852178,7.26488226541765
"1415813_at",8.7033794610943,8.5528460368243,8.70797041570616,8.75820339691029,8.70896650274467,8.75820339691029,8.82927359807232,9.00029354844634,8.76808990919388
"1415814_at",8.31357330091584,8.23014603021331,8.31339876490338,8.42884417602513,8.52918548380365,8.39159826101922,8.21477893307739,8.10664404975114,8.22517730364473
"1415815_at",3.24255630055402,3.22678080771801,3.29790720911885,3.34840357695089,3.22678080771801,3.22678080771801,3.03989893168399,3.10465143198959,3.22678080771801
"1415816_at",9.52919352512582,9.68466167204089,9.96985114934029,9.63831806845962,9.5451649678453,9.50055283527363,9.89006300202692,9.75323935658509,9.43649527586312
"1415817_s_at",8.90929100112382,9.05375324885039,9.28724903902352,8.85096817020505,8.86222394963934,8.8386333823779,9.27653527135312,8.73856934663676,8.76641617822974
"1415818_at",9.02113226243224,9.08043313842961,9.21112951025044,8.60402612012184,8.82981607985084,8.98889503697229,8.89883886261074,9.11579513343605,8.88200570238613
"1415819_a_at",8.46457175130772,8.36973324138943,8.53852235672912,8.21280370976175,8.34632347350526,8.49233465211916,8.42308963956419,8.07197686189769,8.41884221396994
"1415820_x_at",8.89224635340502,8.8559736960522,9.04985335810065,8.57232541769669,8.91744626620267,8.95261293714246,8.92126674372291,8.97878813015125,8.95420301099051
"1415821_at",9.53598192927606,9.65993265547061,9.45233091823573,9.35763133132007,9.51860835385286,9.56757454759173,9.58429631745264,9.61516323940393,9.6734876351563
"1415822_at",5.31997702675231,5.82403790716954,5.82587879877014,4.73851350534884,5.33284786230554,5.26553339087225,5.24631671594925,5.67304377896831,5.24104109759881
"1415823_at",3.30429950157053,3.56029485758107,3.44484478199973,3.44879762569678,3.45535800052955,3.58763572228281,3.44484478199973,3.17395644236398,3.44484478199973
"1415824_at",2.94303043952192,3.07444577851297,2.97264263149788,3.17395644236398,2.94435396968302,2.8731557677691,3.10508472839753,3.13938347069349,2.99761209179035
"1415825_s_at",7.86627850481493,7.87661372440082,7.79672013290698,7.74946763144522,7.85904719018945,7.84398466369748,8.06560686401109,7.37557973790604,7.81534657669413
"1415826_at",9.16858681212155,9.1972998312576,9.21745901408727,9.81275851539977,9.65733845525026,9.67795326987313,9.4164824691866,9.92853302812472,9.32378693971891
"1415827_a_at",10.7248115989525,11.0724879882446,10.9972426495886,11.2800278752394,10.8669198179708,11.0292781588163,11.2328039534361,11.2136573794447,11.0957955048857
"1415828_a_at",9.02719322400868,9.46187996093533,9.16523446588879,9.42386502731821,9.07725530947442,9.18925070420352,9.53725097201308,9.40500626629091,9.49523184414034
"1415829_at",7.98063880708689,8.18117151022325,7.9665495097463,7.98661766603177,8.11385428287223,8.30533445457032,8.04693829655308,8.65673902894719,8.20117380250515
"1415830_at",7.55953734448534,7.32212702401504,7.50090272098285,7.58845958884338,7.62968848544169,7.51650758548081,7.73149142786037,7.75413782554761,7.64847287630983
"1415831_at",9.90445770098277,9.85296475971839,9.94634502591136,9.78878646504855,9.89398238327953,9.96639186551179,10.0229615045258,9.53293893534438,9.85382272426118
"1415832_at",2.27954319495524,2.20706151184477,2.27367688006129,2.39633514388358,2.19062387764263,2.20033315319127,2.32808446459479,2.49635343475516,2.35009207365669
"1415833_x_at",12.7032082561698,12.7607227979667,12.6914637698561,12.7647839242466,12.5264882524599,12.5475424166876,12.6680200644221,12.8277880188991,12.6650075606887
"1415834_at",10.4159233374517,9.7039881766579,10.0368153035335,9.92879695968797,10.5241168827456,9.91247008997888,9.62605248155327,9.72937790163702,10.1522604343536
"1415835_at",3.73997782211723,3.54323296423157,3.71219367125938,3.56808158981731,3.56330783305649,3.69272022152571,3.6869309230969,3.73353305522167,3.38819079532896
"1415836_at",3.86202799821793,4.16882576009203,3.9428645169896,3.82908373086297,3.81152795483175,3.86202799821793,3.86202799821793,3.81468503364582,3.86202799821793
"1415837_at",2.9034446894835,5.73300576168445,2.77083427637072,2.67864407041928,2.94269943575615,2.82690491396321,3.17801010913429,2.94269943575615,3.09256192330768
"1415838_at",9.94227481352423,9.97285118144664,9.70362834950659,9.72189751784409,9.80039550595026,9.80517515314616,9.95279818168959,9.76788532826704,10.1734552861384
"1415839_a_at",10.5386463509767,10.5563863292638,10.2868297683933,10.4786338944676,10.3168086945295,10.4930741182558,10.2791196365236,10.631352781414,10.5210804239883
"1415840_at",12.5723895338391,12.5295437705798,12.7349280353087,12.5626012563511,12.7770478579714,12.6999446879056,12.3100824673616,12.5709884846865,12.4738235158508
"1415841_at",8.56779784333196,8.52945941492279,8.69856700688122,8.3400964282754,8.60151297923716,8.6714821974188,8.58754574457357,8.74191401296843,8.53136892331615
"1415842_at",5.66989857376023,5.69645672570575,5.71491508297606,5.64128393814416,5.52254813468988,5.53106298975855,5.64128393814416,5.52129403415131,5.6836331270493
"1415843_at",4.06561876879852,4.09068635792526,4.18824513807215,4.0990061069495,4.26459547665506,3.88892987800507,4.0990061069495,4.20840322203355,4.03653806264812
"1415844_at",2.3846575764506,2.51556000685595,2.33283313202925,2.44381378551988,2.29060360329428,2.54869561318784,2.50133218780042,2.53452387545918,2.46373611025103
